id,cp,latitude,longitude
85530002,85600,4698400,-124600
18300007,18300,4733400,285600
91220001,91220,4858700,230400
59350002,59350,5065800,305200
84300003,84300,4385600,501800
11100017,11100,4319600,301200
20167005,20090,4195100,878000
50290001,50290,4890000,-151300
29880002,29880,4860600,-450400
2380002,02380,4948900,333600
87600003,87600,4583500,83700
30120002,30120,4399100,360800
34600002,34600,4356200,318100
59550003,59550,5013700,377200
44600011,44600,4725891.0992176,-226502.46791612
45340002,45340,4803037.86476,231331.6077
26780007,26780,4451918.2196207,474530.22156893
13410004,13410,4364900,526500
30600003,30600,4370700,426800
49000016,49100,4746900,-52500
34790003,34790,4364800,383100
83200006,83200,4312700,590300
95310003,95310,4905700,212400
69500013,69500,4573257.3857334,490829.58580038
44150004,44150,4737300,-118500
17560004,17560,4585473.6,-116725.6
76600025,76600,4948837,15020
85210010,85210,4656232.3,-105918.5
36000016,36000,4679298,171655
77260009,77260,4894400,312100
21370002,21370,4731900,491000
28150002,28150,4827900,162300
46320002,46320,4467072.0514542,178875.45871555
20153003,20153,4190040.4101832,909745.15760268
68000010,68000,4806400,734000
30129003,30129,4382523.2309078,449590.62170312
66200005,66200,4260954.3969102,299852.17187759
16110006,16110,4575379.8297159,38544.261777988
47550012,47550,4417846.758661,63321.894205221
2200016,02200,4938104.31776,330062.84453257
50550003,50550,4958913.6491152,-128010.83896726
23600002,23600,4634900,221700
70100008,70100,4745381.2,558906
56130003,56130,4752100,-228300
57700004,57700,4933060.3191519,607954.06452818
55210003,55210,4897683.7,570137.2
36500005,36500,4688797.9585666,143432.91894133
33220004,33220,4484285.24219,20514.6156449
1380002,01380,4631300,494100
59125005,59125,5033951.4,346964.2
71000026,71000,4633047.6,484302.5
34430003,34430,4357100,384700
80320004,80320,4981600,280300
69830003,69830,4606000,472100
89340001,89340,4833600,308000
50260004,50260,4947300,-162800
80400004,80400,4973000,306700
52140002,52140,4800500,548700
77330003,77330,4875700,270000
33370002,33370,4483800,-48600
59400006,59400,5014900,322200
85120001,85120,4664600,-74700
64220003,64220,4316900,-122800
77760002,77760,4832000,257500
6250001,06250,4357982.7627634,699596.74750295
77360001,77360,4887400,264100
57280001,57280,4919900,615000
2110002,02110,4998100,345100
84160001,84160,4374700,533700
39270002,39270,4653300,560500
27310010,27310,4936100,86000
25210004,25210,4715484.94,671999.6
91490003,91490,4839317,246614
27406001,27400,4923500,118300
21204001,21200,4701500,481600
27200004,27200,4908800,149400
69650001,69650,4591700,477500
42340001,42340,4556400,429100
44770001,44770,4714100,-218900
85400001,85400,4646300,-117300
86800004,86800,4655889,49816
66400004,66400,4250100,275800
23170001,23170,4618600,243000
49420002,49420,4774200,-116800
65400001,65400,4300500,-8600
74300001,74300,4606852.4,656802.1
59190004,59190,5073100,254400
68460002,68460,4775927.8194842,727887.08436523
13210004,13210,4378866.9862892,483654.28048098
88100004,88100,4829300,693500
67170009,67170,4872057.93,769609.46
31120001,31120,4353348.4665133,140041.76073702
6400013,06400,4355200,700600
15210001,15210,4534000,243400
44500004,44500,4728700,-238100
19600004,19600,4516055.2290935,143982.00337318
2120005,02120,4989600,362600
68300004,68300,4759900,755200
77710001,77710,4825100,287400
66140002,66140,4270700,301500
91460014,91460,4863800,220200
94100011,94100,4879800,248100
77400012,77400,4886500,267600
95230006,95230,4897800,229200
18100010,18100,4721500,210900
32160001,32160,4360100,4200
80700004,80700,4970800,277500
83600013,83600,4354100,678600
34280004,34280,4356218,408704
79140001,79140,4682583,-66177
17100008,17100,4573600,-64900
56700008,56700,4781001,-326381
2100011,02100,4984800,327200
3400006,03400,4649700,336200
79500003,79500,4620500,-9700
69125002,69125,4572300,507100
38420004,38420,4521200,585700
17138010,17138,4620593.7848928,-109388.59977731
83560011,83560,4361000,575500
13110005,13110,4342000,497900
42210002,42210,4564700,429700
42800005,42800,4552078,459901.8
68200020,68200,4774100,730700
73630004,73630,4568883.4217287,613454.2184517
10120001,10120,4824100,402200
50750002,50750,4902900,-114200
31460003,31460,4353100,175500
33320009,33320,4491200,-66800
65120001,65120,4287600,-600
63190011,63190,4585100,340500
57660001,57660,4899000,678400
20170002,20170,4170597.9338763,912893.31952928
38380001,38380,4542300,577300
73120003,73120,4541356.5895223,664001.6624747
34300001,34300,4329900,347300
78550006,78550,4879100,162800
60000007,60000,4943100,207100
80220003,80220,4993908,162364
69870001,69870,4606000,449000
1120009,01120,4584315.9,506960.9
71600013,71600,4646500,407900
44119006,44119,4735705.0659966,-160162.96214264
34440005,34440,4329207.8109539,311933.82006736
34170006,34170,4363832.1,392683.2
83560012,83560,4360591.5,575416.2
64250006,64250,4336199.0417915,-140377.13241495
45210006,45210,4806700,276600
83330007,83330,4316759.7,582978.2
18100008,18100,4720500,207200
73700001,73700,4562300,678000
83136009,83136,4331600,607400
85620001,85620,4693900,-150900
69400008,69400,4597900,469000
62116001,62116,5014800,271700
53140003,53140,4846259.0020921,-19085.232277826
78250005,78250,4901074.8106364,189970.605751
86360001,86360,4666700,37100
17310001,17310,4593945,-130820
40280008,40280,4387700,-50600
51300013,51300,4873500,459000
33490002,33490,4457218.746814,-18357.356360874
45500001,45500,4768800,262100
82160001,82160,4427782.49504,185779.403018
46800003,46800,4433900,120100
29770001,29770,4803000,-455900
6800029,06800,4366000,713800
34220001,34220,4348700,277100
83550006,83550,4341600,645300
33000015,33000,4483500,-59900
91800009,91800,4869500,250500
69100028,69100,4577900,487100
13012025,13012,4330400,541200
28160008,28160,4824100,108400
33400009,33400,4478900,-58700
35000015,35000,4810600,-173400
59114006,59114,5082600,258600
93100011,93100,4886900,244800
64000017,64000,4330700,-37600
32500002,32500,4384400,66200
13770002,13770,4358234.5003066,547268.36758479
45000008,45000,4790280,189362
3800009,03800,4608422.0095108,320075.64688
47600006,47600,4414400,33200
85300006,85300,4684800,-187200
93240009,93240,4895900,239800
26740003,26740,4466700,479300
54360003,54360,4855600,639800
74370001,74370,4594200,614900
29600002,29600,4858700,-381300
13300001,13300,4363100,510100
34400017,34400,4371248,413135
87800004,87800,4570748.7767899,124053.18507886
6130007,06130,4365200,694600
44550001,44550,4732700,-215200
51430007,51430,4924900,399200
77164002,77164,4882747.5189366,270319.53919577
13012029,13012,4329498.9637253,544220.7634512
33450005,33450,4492100,-45000
75020010,75020,4887100,240900
12000013,12000,4437000,254800
59510003,59510,5066489.8917062,318274.62575138
13750006,13760,4361756.0128422,530776.15094695
78610002,78610,4868400,184500
71490007,71490,4686641.8,458006.9
72300009,72300,4785634.4215874,-36064.983612302
50100003,50100,4963720,-165108
19550001,19550,4527537.0825651,220128.66038764
74230004,74230,4590800,636500
38340015,38340,4528900,563900
88160002,88160,4788300,675800
14640001,14640,4930700,-2700
71100031,71100,4679734.6445446,483564.86413059
18400001,18400,4700500,226700
38500008,38500,4536378.2,559112.3
59190005,59190,5072500,253600
59223001,59223,5074000,313900
42640001,42640,4610300,396700
92420002,92420,4883900,216600
50310002,50310,4949052,-139445
72460005,72460,4807585.4,29589.4
13680004,13680,4359400,512800
71190003,71190,4686600,419000
21200010,21200,4699900,485400
74420001,74420,4620800,640300
64200002,64200,4347500,-155300
38690006,38690,4539757.8329194,546675.12739718
86120001,86120,4706300,1700
51800004,51800,4908700,488000
42270002,42270,4547600,438300
43500001,43500,4532544.866749,383961.40865183
70270002,70270,4770466.9,668172.1
26000005,26000,4490700,488600
13480002,13480,4341711,535583
31150002,31150,4372100,141500
45330001,45330,4829800,241800
51170002,51170,4930900,369700
54310001,54310,4922400,599900
29900005,29900,4786100,-388500
31800009,31800,4311300,78800
82200001,82200,4411000,110300
40220006,40220,4352600,-146600
13550001,13550,4386100,491400
66700001,66700,4255700,301000
89000005,89000,4780400,358900
20538001,20137,4160400,927700
38340006,38340,4530000,562800
50370005,50370,4872600,-116600
72301001,72300,4783500,-29800
1330003,01330,4599900,489900
24100020,24100,4485500,56600
42170003,42170,4550700,426400
67110002,67110,4893500,766100
38630006,38630,4563025.8,554885.2
62330001,62330,5060900,247200
62138005,62138,5054059.4649516,279732.36932458
12000011,12000,4436135.1370221,258846.17569915
59197001,59440,5011800,394500
13751002,13751,4341790.2507331,536031.90980073
53102001,53100,4828900,-62000
35350004,35350,4860500,-190000
4160008,04160,4407461.6472074,599264.32546347
76420006,76420,4945800,110800
70000007,70000,4761200,615800
22100011,22100,4846070.6633427,-201516.70080546
11000019,11000,4320700,239300
62110004,62110,5045828,297598
86000023,86000,4658900,34000
58220001,58220,4737000,312700
78100002,78100,4889957,207564
20270003,20270,4211500,951400
31520003,31520,4353573.16,147830.373
85800003,85800,4669400,-191400
69220003,69220,4610700,473300
12400002,12400,4395700,287500
79180006,79180,4635311.2,-38651.7
74500012,74500,4639000,652500
74700006,74700,4593271.9,663771.1
45340005,45340,4808400,247200
59246005,59246,5047800,311000
20600010,20600,4265700,944100
85100005,85100,4650462.1,-178492.8
21610002,21610,4752816.9379447,537634.40598814
15500008,15500,4525400,319700
13530001,13530,4345200,568100
91630008,91630,4856800,223200
23160002,23160,4635400,146700
31290001,31290,4339900,170300
76600012,76600,4949800,18400
17100013,17100,4574100,-62500
85110001,85110,4668100,-104900
48130001,48130,4473400,329200
45300008,45300,4817900,225100
17130004,17130,4529000,-41000
24210002,24210,4514200,106900
88300008,88300,4835400,570700
29910004,29910,4785690.6,-386655.9
66000006,66000,4269200,284200
9100003,09100,4310400,162100
38520001,38520,4506700,602200
20130002,20130,4213400,859800
63230001,63230,4584100,275900
53000005,53000,4807959,-79216
30000008,30000,4383700,439500
78590003,78590,4884200,206800
20144002,20144,4169900,934500
86170005,86170,4668500,25500
35140002,35140,4825600,-141600
89100004,89100,4818400,328700
13400001,13783,4329300,559300
7340001,07340,4530900,474200
34690004,34690,4354900,378200
7260002,07260,4448300,426700
11000003,11000,4320700,238600
39140003,39140,4674500,545000
20200008,20200,4270400,945300
42450002,42450,4554100,418100
62000006,62000,5028300,273900
24490002,24490,4514600,500
87400005,87400,4590424.2763602,159450.68099733
61200006,61200,4875200,-1300
68140001,68140,4804100,715500
44230002,44230,4720903.3556831,-151091.41112012
41220001,41220,4771500,161300
27230006,27230,4913600,45400
4700002,04700,4392300,590800
69330006,69330,4576528.2433258,507574.25322646
49070006,49070,4746600,-67400
9140003,09140,4288314.1794904,121508.59610992
17100006,17100,4574100.8800341,-62603.359222409
71680002,71680,4625000,478800
10310001,10310,4812385.6,479002.8
40800007,40800,4373200,-23900
13105001,13105,4342967,547296
57590003,57590,4888862.9,638945.9
44350006,44350,4730400,-240900
63210002,63210,4568700,280500
78890005,78890,4881174.5544633,176369.81628975
31230003,31230,4339954,84542
45300009,45300,4811700,219000
33370008,33370,4486800,-49700
22290003,22290,4861370.74377,-296402.983124
34600004,34600,4361186.1511738,317089.82933765
66962002,66962,4274200,289200
90000002,90000,4764000,686800
95712003,95700,4900000,252300
44600009,44600,4727100,-225000
8190003,08190,4947064,412341
54260003,54260,4943169.1183209,561589.82609434
60690001,60690,4958200,195400
30470001,30470,4369400,420300
49570001,49570,4739000,-86200
38270005,38270,4534100,504800
34120001,34120,4345400,342100
72650004,72650,4809100,15700
42150001,42150,4541300,437400
45300003,45300,4818391,225072
59157002,59157,5013800,339500
54134002,54134,4852168.9,615755.7
29460001,29460,4835900,-425400
56300010,56300,4808100,-294900
80800004,80800,4990800,251000
72290003,72290,4816944.8020613,23587.713704613
60490009,60490,4951964.9613695,271955.33558196
45230002,45230,4783500,284100
54380010,54380,4883199.0763076,606426.20759072
20240004,20240,4202200,941100
44140002,44140,4705500,-151100
59279006,59279,5099534.1251087,220443.99878326
79200003,79200,4666800,-25400
41200003,41200,4737800,173700
68310001,68310,4781500,724200
25022001,25220,4726400,606700
8460001,08460,4969976.3,442306.6
89100017,89100,4820484.7767689,328902.51042323
34700001,34700,4372400,332400
65200003,65200,4306700,15200
37150003,37150,4732500,100400
50300006,50300,4870900,-131900
1460003,01460,4616600,557100
67200012,67200,4859600,770900
44350007,44350,4739000,-243200
92000018,92000,4891900,222300
20131002,20131,4149185.4902513,905559.39368657
51200005,51200,4906325.28,396013.43
72000020,72000,4799700,21800
19140003,19140,4541736,158159
17110001,17110,4561200,-99100
66820001,66820,4255700,238400
31650003,31650,4355600,153100
59161001,59161,5018500,325400
79410001,79410,4638889.661,-42539.277
13630003,13630,4383669.8596221,483683.02888551
49300009,49300,4705400,-87500
23000006,23000,4617672.8050278,189791.91984534
24660003,24660,4517100,68900
47140001,47110,4440100,61400
17310003,17310,4593500,-130000
47160001,47160,4429000,28200
83500005,83500,4308300,589400
68140003,68140,4804300,716000
31075001,31075,4363200,148300
42100022,42100,4544200,441900
14260002,14260,4902600,-63200
48000001,48000,4451600,347800
44110001,44110,4771600,-139200
25300002,25300,4690900,633500
33370014,33370,4484000,-49200
71800003,71800,4628900,429900
83310006,83310,4326500,654100
79390008,79390,4671907.8639784,-2555.9026374689
84100011,84100,4413400,481700
81250006,81250,4388352.6,246826.8
84240001,84240,4372100,554200
85290006,85290,4699400,-94900
19800007,19800,4531748.1,183908.8
33290009,33290,4491100,-62400
91170006,91170,4865300,236900
78520002,78520,4899500,172900
71110003,71110,4628900,404100
34440004,34440,4330883.9424172,316813.67941724
54830001,54830,4849700,651400
76640002,76640,4965200,60000
20217005,20217,4268500,930700
12340001,12340,4446900,272900
37800005,37800,4710400,61500
64170001,64170,4341500,-62800
81220002,81220,4364300,204600
70230001,70230,4746900,624900
27540001,27540,4888100,146000
22150004,22150,4828100,-270200
93120005,93120,4893500,239400
74520010,74520,4610800,596900
59112002,59112,5052800,294500
63240001,63240,4557600,280400
35720001,35270,4841267.05209,-174328.401232
26800009,26800,4487500,487900
14800006,14800,4934700,9500
69882001,69330,4576900,498700
26140004,26140,4528700,481500
56870001,56870,4762100,-291600
81000004,81000,4392000,213200
86360003,86360,4663300,35800
17390002,17390,4576000,-112900
85310002,85310,4658200,-137500
3410001,03410,4633800,256700
24120001,24120,4512900,132600
67112002,67112,4858000,761100
31500013,31500,4359800,148600
63000001,63000,4577300,309600
2860001,02860,4953200,365300
53410001,53410,4816100,-96800
62130001,62130,5038700,234900
28600003,28600,4841700,146500
49330001,49330,4768082.732669,-49924.631937854
1500007,01500,4597200,533800
80220001,80220,4998400,157400
26300003,26300,4503700,507000
76560001,76560,4972100,78200
44330001,44330,4717000,-126700
71370003,71370,4670461,496891
12330003,12330,4445500,247300
41300002,41300,4742900,206000
11100013,11100,4317400,299200
76700004,76700,4950300,21000
37800008,37800,4716600,63200
17540001,17540,4621296.41345,-95411.960597634
85306001,85300,4683600,-187200
33950001,33950,4475096.8603,-118038.073853
21120003,21120,4752800,511300
80190001,80190,4976000,291400
65000001,65000,4322800,8800
56460003,56460,4786969.73,-246345.33
60730002,60730,4929000,220100
50250002,50250,4928400,-156700
88250002,88250,4800600,687900
50110001,50110,4963500,-158700
13100015,13100,4353200.56086,543734.451063
50440002,50440,4966200,-183600
20240001,20240,4201351.1447946,940397.08675736
