id_station;enseigne_actuelle;adresse_actuelle;code_postal;ville;latitude_actuelle;longitude_actuelle;statut_verification;motif_verification;source_actuelle;google_place_id;google_enseigne;google_adresse;google_latitude;google_longitude;google_verifie_le;decision;commentaire
82600004;Aire C;Chemin de Naudun;82600;Saint-Sardos;43.8971399;1.1352784;ok_donnees_officielles_osm;;Donn?es officielles carburants + enrichissement OpenStreetMap/BAN;;;;;;;;
83870001;Avia;15 AVENUE DU CHEVAL BLANC;83870;Signes;43.2907541;5.8663063;ok_donnees_officielles_osm;;Donn?es officielles carburants + enrichissement OpenStreetMap/BAN;;;;;;;;
71460001;Avia;Route de Chalon;71460;Saint-Gengoux-le-National;46.6110364;4.671342;ok_donnees_officielles_osm;;Donn?es officielles carburants + enrichissement OpenStreetMap/BAN;;;;;;;;
71600012;Intermarché;35 QUAI DE L'INDUSTRIE;71600;Paray-le-Monial;46.4527359;4.1049596;ok_donnees_officielles_osm;;Donn?es officielles carburants + enrichissement OpenStreetMap/BAN;;;;;;;;
49300016;TotalEnergies;BOULEVARD DE TOURAINE ZIL;49300;Cholet;47.071855;-0.856768;ok_donnees_officielles_osm;;Donn?es officielles carburants + enrichissement OpenStreetMap/BAN;;;;;;;;
67500009;E.Leclerc;37 AVENUE DU PROFESSEUR LERICHE;67500;Haguenau;48.799;7.78;ok_donnees_officielles_osm;;Donn?es officielles carburants + enrichissement OpenStreetMap/BAN;;;;;;;;
29470004;Système U;Avenue Charles de Gaulle;29470;Plougastel-Daoulas;48.3815592;-4.3770865;ok_donnees_officielles_osm;;Donn?es officielles carburants + enrichissement OpenStreetMap/BAN;;;;;;;;
20217001;Vito;Route Calvi;20217;Saint-Florent;42.673;9.302;a_verifier_google_places;adresse BAN eloignee des coordonnees;Donn?es officielles carburants + enrichissement OpenStreetMap/BAN;;;;;;;;
23700001;Intermarché;10 Route d'Aubusson;23700;Auzances;46.0265148;2.4959396;ok_donnees_officielles_osm;;Donn?es officielles carburants + enrichissement OpenStreetMap/BAN;;;;;;;;
25200005;E.Leclerc;LE PIED DES GOUTTES;25200;Montbéliard;47.4986533;6.8120448;ok_donnees_officielles_osm;;Donn?es officielles carburants + enrichissement OpenStreetMap/BAN;;;;;;;;
61100008;E.Leclerc;route de domfront;61100;Flers;48.73331;-0.576459;ok_donnees_officielles_osm;;Donn?es officielles carburants + enrichissement OpenStreetMap/BAN;;;;;;;;
71000024;TotalEnergies;715 ROUTE NATIONALE 6;71000;Varennes-lès-Mâcon;46.27;4.797;ok_donnees_officielles_osm;;Donn?es officielles carburants + enrichissement OpenStreetMap/BAN;;;;;;;;
73100001;Carrefour;136 Rue des Allobroges;73100;Grésy-sur-Aix;45.72;5.922;ok_donnees_officielles_osm;;Donn?es officielles carburants + enrichissement OpenStreetMap/BAN;;;;;;;;
71140003;Intermarché;6 route de Digoin;71140;Bourbon-Lancy;46.628;3.736;ok_donnees_officielles_osm;;Donn?es officielles carburants + enrichissement OpenStreetMap/BAN;;;;;;;;
7200010;Carrefour Market;56 Avenue de Bellande;07200;Aubenas;44.605;4.387;ok_donnees_officielles_osm;;Donn?es officielles carburants + enrichissement OpenStreetMap/BAN;;;;;;;;
26790005;Intermarché;ZONE INTERMARCHE - ROUTE D ORANGE - LE PEYRON;26790;Tulette;44.28;4.922;a_verifier_google_places;adresse BAN eloignee des coordonnees;Donn?es officielles carburants + enrichissement OpenStreetMap/BAN;;;;;;;;
69007006;Total;112/116 RUE DE GERLAND;69007;Lyon;45.73519;4.83936;ok_donnees_officielles_osm;;Donn?es officielles carburants + enrichissement OpenStreetMap/BAN;;;;;;;;
22350004;Intermarché;Rue du 19 Mars 1962;22350;Caulnes;48.2905887;-2.1529458;ok_donnees_officielles_osm;;Donn?es officielles carburants + enrichissement OpenStreetMap/BAN;;;;;;;;
48000005;Total;14 AVENUE FOCH;48000;Mende;44.5183297;3.4934231;ok_donnees_officielles_osm;;Donn?es officielles carburants + enrichissement OpenStreetMap/BAN;;;;;;;;
24550001;Aire C;LIEU DIT LA FOUGERE, ROUTE DE CAHORS;24550;Villefranche-du-Périgord;44.638553;1.060841;a_verifier_google_places;adresse BAN eloignee des coordonnees;Donn?es officielles carburants + enrichissement OpenStreetMap/BAN;;;;;;;;
78840004;Carrefour;rue des voies vaches;78840;Freneuse;49.037;1.593;ok_donnees_officielles_osm;;Donn?es officielles carburants + enrichissement OpenStreetMap/BAN;;;;;;;;
12310002;Intermarché;LE FOIRAIL;12310;Laissac-Sévérac l'Église;44.384;2.823;a_verifier_google_places;adresse BAN eloignee des coordonnees;Donn?es officielles carburants + enrichissement OpenStreetMap/BAN;;;;;;;;
37100011;TotalEnergies;RUE ABEL GANCE - ZAC DE L'AEROGA;37100;Tours;47.426445;0.710756;ok_donnees_officielles_osm;;Donn?es officielles carburants + enrichissement OpenStreetMap/BAN;;;;;;;;
43170001;TotalEnergies;route du Puy;43170;Saugues;44.95871;3.54987;ok_donnees_officielles_osm;;Donn?es officielles carburants + enrichissement OpenStreetMap/BAN;;;;;;;;
83470006;Total Access;RN.7 ROUTE DE NICE;83470;Saint-Maximin-la-Sainte-Baume;43.447;5.863;a_verifier_google_places;adresse BAN eloignee des coordonnees;Donn?es officielles carburants + enrichissement OpenStreetMap/BAN;;;;;;;;
29630002;Casino;POULBRAOU ROUTE DE MORLAIX;29630;Plougasnou;48.694;-3.788;a_verifier_google_places;adresse BAN eloignee des coordonnees;Donn?es officielles carburants + enrichissement OpenStreetMap/BAN;;;;;;;;
33210011;;16 ROUTE DE BORDEAUX;33210;Preignac;44.57007;-0.299295;a_verifier_google_places;enseigne inconnue, adresse BAN eloignee des coordonnees, aucune station OpenStreetMap proche;Donn?es officielles carburants + enrichissement OpenStreetMap/BAN;;;;;;;;
67130002;Système U;Rue de la Creuse Fontaine;67130;Russ;48.49433;7.25104;ok_donnees_officielles_osm;;Donn?es officielles carburants + enrichissement OpenStreetMap/BAN;;;;;;;;
68390002;Shell;Avenue du Général de Gaulle;68390;Sausheim;47.7759264;7.3785327;ok_donnees_officielles_osm;;Donn?es officielles carburants + enrichissement OpenStreetMap/BAN;;;;;;;;
84390001;;QUARTIER DE MOUGNE;84390;Sault;44.1015;5.41452;a_verifier_google_places;enseigne inconnue, adresse BAN eloignee des coordonnees, correspondance OpenStreetMap ambigue;Donn?es officielles carburants + enrichissement OpenStreetMap/BAN;;;;;;;;
9110001;;RN 20;09110;Savignac-les-Ormeaux;42.73;1.821;a_verifier_google_places;enseigne inconnue, adresse BAN eloignee des coordonnees, correspondance OpenStreetMap ambigue;Donn?es officielles carburants + enrichissement OpenStreetMap/BAN;;;;;;;;
49800003;Système U;220 AVENUE MENDES FRANCE;49800;Trélazé;47.4478086;-0.5077967;ok_donnees_officielles_osm;;Donn?es officielles carburants + enrichissement OpenStreetMap/BAN;;;;;;;;
29100003;E.Leclerc;Toubalan;29100;Douarnenez;48.09234;-4.34503;a_verifier_google_places;adresse BAN eloignee des coordonnees;Donn?es officielles carburants + enrichissement OpenStreetMap/BAN;;;;;;;;
85300002;E.Leclerc;4 rue Charles Milcendeau;85300;Sallertaine;46.856;-1.897;ok_donnees_officielles_osm;;Donn?es officielles carburants + enrichissement OpenStreetMap/BAN;;;;;;;;
4100001;Système U;9 avenue des Plantiers BP201;04204;Sisteron;44.188167;5.946798;ok_donnees_officielles_osm;;Donn?es officielles carburants + enrichissement OpenStreetMap/BAN;;;;;;;;
14200009;Total Access;1, RUE GUYON DE GUERCHEVILLE;14200;Hérouville-Saint-Clair;49.2010284;-0.3440845;ok_donnees_officielles_osm;;Donn?es officielles carburants + enrichissement OpenStreetMap/BAN;;;;;;;;
59151002;;663 RUE SALVADOR ALLENDEE;59151;Arleux;50.283;3.102;a_verifier_google_places;enseigne inconnue, adresse BAN eloignee des coordonnees, correspondance OpenStreetMap ambigue;Donn?es officielles carburants + enrichissement OpenStreetMap/BAN;;;;;;;;
24330005;Elan;les guichoux;24330;Saint-Pierre-de-Chignac;45.1230486;0.8587347;ok_donnees_officielles_osm;;Donn?es officielles carburants + enrichissement OpenStreetMap/BAN;;;;;;;;
89220001;Avia;RUE DES VALLEES;89220;Bléneau;47.694;2.95;a_verifier_google_places;adresse BAN eloignee des coordonnees;Donn?es officielles carburants + enrichissement OpenStreetMap/BAN;;;;;;;;
72470005;Total Access;LA CHESNAIE RTE DE FATINES;72470;Champagné;48.0158104;0.3284835;ok_donnees_officielles_osm;;Donn?es officielles carburants + enrichissement OpenStreetMap/BAN;;;;;;;;
12200006;Elan;Mas de souyri / Route de Montauban;12200;Villefranche-de-Rouergue;44.36;1.987;ok_donnees_officielles_osm;;Donn?es officielles carburants + enrichissement OpenStreetMap/BAN;;;;;;;;
38540001;Intermarché;zac les brosses;38540;Heyrieux;45.639;5.044;a_verifier_google_places;adresse BAN eloignee des coordonnees;Donn?es officielles carburants + enrichissement OpenStreetMap/BAN;;;;;;;;
44730002;;Route de la Plaine;44730;Saint-Michel-Chef-Chef;47.17027;-2.14844;a_verifier_google_places;enseigne inconnue, adresse BAN eloignee des coordonnees, correspondance OpenStreetMap ambigue;Donn?es officielles carburants + enrichissement OpenStreetMap/BAN;;;;;;;;
2390002;;Rue du Thil;02390;Origny-Sainte-Benoite;49.837;3.494;a_verifier_google_places;enseigne inconnue, correspondance OpenStreetMap ambigue;Donn?es officielles carburants + enrichissement OpenStreetMap/BAN;;;;;;;;
31500012;Avia;144 Avenue Jean Chaubet;31500;Toulouse;43.605;1.479;ok_donnees_officielles_osm;;Donn?es officielles carburants + enrichissement OpenStreetMap/BAN;;;;;;;;
69360012;Total Access;AUTOROUTE A 46 - AIRE COMMUNAY NORD;69360;Communay;45.5910073;4.8274371;ok_donnees_officielles_osm;;Donn?es officielles carburants + enrichissement OpenStreetMap/BAN;;;;;;;;
25420005;Avia;82 Rue du Général de Gaulle;25420;Bart;47.487;6.77;ok_donnees_officielles_osm;;Donn?es officielles carburants + enrichissement OpenStreetMap/BAN;;;;;;;;
14160003;;Avenue des Résistants;14160;Dives-sur-Mer;49.281;-0.1;a_verifier_google_places;enseigne inconnue, correspondance OpenStreetMap ambigue;Donn?es officielles carburants + enrichissement OpenStreetMap/BAN;;;;;;;;
28160005;U;11 allée des alouettes;28160;Brou;48.2172103;1.1780659;ok_donnees_officielles_osm;;Donn?es officielles carburants + enrichissement OpenStreetMap/BAN;;;;;;;;
21160004;;ROUTE DE BEAUNE;21160;Marsannay-la-Côte;47.276;5.005;a_verifier_google_places;enseigne inconnue, adresse BAN eloignee des coordonnees, correspondance OpenStreetMap ambigue;Donn?es officielles carburants + enrichissement OpenStreetMap/BAN;;;;;;;;
85540003;Carrefour;rue des Tourterelles;85540;Le Champ-Saint-Père;46.5109194;-1.3450058;ok_donnees_officielles_osm;;Donn?es officielles carburants + enrichissement OpenStreetMap/BAN;;;;;;;;
88000007;Intermarché;2 Avenue de la Fontenelle;88000;Épinal;48.188468;6.4433667;ok_donnees_officielles_osm;;Donn?es officielles carburants + enrichissement OpenStreetMap/BAN;;;;;;;;
28500008;;RN 12 COTE NORD;28500;Saint-Rémy-sur-Avre;48.76;1.24;a_verifier_google_places;enseigne inconnue, adresse BAN eloignee des coordonnees, aucune station OpenStreetMap proche;Donn?es officielles carburants + enrichissement OpenStreetMap/BAN;;;;;;;;
81660001;E.Leclerc;CD 54 - RN 112 lieu dit Lagarrigue;81660;Bout-du-Pont-de-Larn;43.498;2.4;ok_donnees_officielles_osm;;Donn?es officielles carburants + enrichissement OpenStreetMap/BAN;;;;;;;;
65120002;Independent;quartier larise;65120;Saligos;42.891;-0.024;a_verifier_google_places;adresse BAN eloignee des coordonnees;Donn?es officielles carburants + enrichissement OpenStreetMap/BAN;;;;;;;;
93700003;HysetCo;80, rue Saint Stenay;93700;Drancy;48.9177284;2.4195667;ok_donnees_officielles_osm;;Donn?es officielles carburants + enrichissement OpenStreetMap/BAN;;;;;;;;
35520004;E.Leclerc;rue du phare de la Balue CAP MALO;35520;La Mézière;48.204;-1.729;ok_donnees_officielles_osm;;Donn?es officielles carburants + enrichissement OpenStreetMap/BAN;;;;;;;;
62660001;Carrefour;ROUTE DE LILLE;62660;Beuvry;50.517;2.683;a_verifier_google_places;adresse BAN eloignee des coordonnees;Donn?es officielles carburants + enrichissement OpenStreetMap/BAN;;;;;;;;
84660002;Super U;Avenue du Tourail;84660;Oppède;43.8678992;5.1469695;ok_donnees_officielles_osm;;Donn?es officielles carburants + enrichissement OpenStreetMap/BAN;;;;;;;;
77500004;Intermarché;route de Montfermeil;77500;Chelles;48.89216;2.58113;a_verifier_google_places;adresse BAN eloignee des coordonnees;Donn?es officielles carburants + enrichissement OpenStreetMap/BAN;;;;;;;;
59180001;Carrefour;1 Rue du Hoogheporte;59180;Cappelle-la-Grande;50.9951112;2.3672977;ok_donnees_officielles_osm;;Donn?es officielles carburants + enrichissement OpenStreetMap/BAN;;;;;;;;
16200001;U;Avenue d'Ecosse;16200;Jarnac;45.69096;-0.173601;a_verifier_google_places;adresse BAN eloignee des coordonnees;Donn?es officielles carburants + enrichissement OpenStreetMap/BAN;;;;;;;;
51510002;E.Leclerc;Route d'Epernay;51510;Fagnières;48.959;4.314;a_verifier_google_places;adresse BAN eloignee des coordonnees;Donn?es officielles carburants + enrichissement OpenStreetMap/BAN;;;;;;;;
48200004;;Route du Malzieu;48200;Saint-Chély-d'Apcher;44.805;3.281;a_verifier_google_places;enseigne inconnue, adresse BAN eloignee des coordonnees, correspondance OpenStreetMap ambigue;Donn?es officielles carburants + enrichissement OpenStreetMap/BAN;;;;;;;;
69400010;Intermarché;477 Rue Jules Ferry;69400;Villefranche-sur-Saône;45.9804363;4.7362868;ok_donnees_officielles_osm;;Donn?es officielles carburants + enrichissement OpenStreetMap/BAN;;;;;;;;
25560001;Super U;114 Grande Rue;25560;Frasne;46.8528206;6.151614;ok_donnees_officielles_osm;;Donn?es officielles carburants + enrichissement OpenStreetMap/BAN;;;;;;;;
29640001;Spar;Rue de Kergollot;29640;Plougonven;48.521;-3.715;a_verifier_google_places;adresse BAN eloignee des coordonnees;Donn?es officielles carburants + enrichissement OpenStreetMap/BAN;;;;;;;;
44115003;Total Access;226 BLD DE LA LOIRE;44115;Basse-Goulaine;47.222;-1.473;a_verifier_google_places;adresse BAN eloignee des coordonnees;Donn?es officielles carburants + enrichissement OpenStreetMap/BAN;;;;;;;;
42270003;Esso;15 Rue des trois Glorieuses;42270;Saint-Étienne;45.467;4.385;ok_donnees_officielles_osm;;Donn?es officielles carburants + enrichissement OpenStreetMap/BAN;;;;;;;;
56860004;Total;165 ROUTE DE NANTES;56860;Séné;47.6501255;-2.7218248;ok_donnees_officielles_osm;;Donn?es officielles carburants + enrichissement OpenStreetMap/BAN;;;;;;;;
14450001;Carrefour;Avenue Emile DAMECOUR;14450;Grandcamp-Maisy;49.385;-1.05;ok_donnees_officielles_osm;;Donn?es officielles carburants + enrichissement OpenStreetMap/BAN;;;;;;;;
67300004;E.Leclerc;90 ROUTE DU GENERAL DE GAULLE;67300;Schiltigheim;48.610653;7.737855;ok_donnees_officielles_osm;;Donn?es officielles carburants + enrichissement OpenStreetMap/BAN;;;;;;;;
49000014;Total;BD CHARLES BARANGE;49000;Angers;47.456;-0.571;a_verifier_google_places;adresse BAN eloignee des coordonnees, correspondance OpenStreetMap ambigue;Donn?es officielles carburants + enrichissement OpenStreetMap/BAN;;;;;;;;
38200017;Carrefour Market;19 avenue Berthelot;38200;Vienne;45.538;4.874;ok_donnees_officielles_osm;;Donn?es officielles carburants + enrichissement OpenStreetMap/BAN;;;;;;;;
79600003;Intermarché;Route de Poitiers;79600;Airvault;46.8254808;-0.1266128;ok_donnees_officielles_osm;;Donn?es officielles carburants + enrichissement OpenStreetMap/BAN;;;;;;;;
34540001;Carrefour;ROUTE DE SETE;34540;Balaruc-le-Vieux;43.461;3.691;ok_donnees_officielles_osm;;Donn?es officielles carburants + enrichissement OpenStreetMap/BAN;;;;;;;;
64480004;;Route de CAMBO;64480;Larressore;43.372;-1.435;a_verifier_google_places;enseigne inconnue, adresse BAN eloignee des coordonnees, correspondance OpenStreetMap ambigue;Donn?es officielles carburants + enrichissement OpenStreetMap/BAN;;;;;;;;
12130002;Intermarché;Avenue d'Espalion;12130;Saint Geniez d'Olt et d'Aubrac;44.4608247;2.967584;ok_donnees_officielles_osm;;Donn?es officielles carburants + enrichissement OpenStreetMap/BAN;;;;;;;;
78140008;Total Access;AUTOROUTE A86 - AIRE DE VELIZY OUEST;78140;Vélizy-Villacoublay;48.781;2.173;a_verifier_google_places;adresse BAN eloignee des coordonnees, correspondance OpenStreetMap ambigue;Donn?es officielles carburants + enrichissement OpenStreetMap/BAN;;;;;;;;
57255001;Carrefour;RD 643;57255;Sainte-Marie-aux-Chênes;49.197;5.995;a_verifier_google_places;adresse BAN eloignee des coordonnees;Donn?es officielles carburants + enrichissement OpenStreetMap/BAN;;;;;;;;
76230002;Carrefour;Rue de la République;76230;Bois-Guillaume;49.4704651;1.1152839;ok_donnees_officielles_osm;;Donn?es officielles carburants + enrichissement OpenStreetMap/BAN;;;;;;;;
6000026;Total;10 BOULEVARD ARMEE DES ALPES;06300;Nice;43.707;7.292;ok_donnees_officielles_osm;;Donn?es officielles carburants + enrichissement OpenStreetMap/BAN;;;;;;;;
81130001;Intermarché;RUE DE LA SIGALARIE;81130;Cagnac-les-Mines;43.989;2.139;a_verifier_google_places;adresse BAN eloignee des coordonnees;Donn?es officielles carburants + enrichissement OpenStreetMap/BAN;;;;;;;;
33523001;E.Leclerc;427 Route du Médoc;33520;Bruges;44.8747949;-0.6188001;ok_donnees_officielles_osm;;Donn?es officielles carburants + enrichissement OpenStreetMap/BAN;;;;;;;;
29340002;Carrefour Market;1 route de quimperle;29340;Riec-sur-Bélon;47.84604;-3.68699;ok_donnees_officielles_osm;;Donn?es officielles carburants + enrichissement OpenStreetMap/BAN;;;;;;;;
71120001;Avia;62 RTE DE MACON;71120;Vendenesse-lès-Charolles;46.4408653;4.3060828;ok_donnees_officielles_osm;;Donn?es officielles carburants + enrichissement OpenStreetMap/BAN;;;;;;;;
56500002;Karrgreen;ZA DE KERJEAN;56500;Locminé;47.8804062;-2.827723;ok_donnees_officielles_osm;;Donn?es officielles carburants + enrichissement OpenStreetMap/BAN;;;;;;;;
22570001;Total;7 rue du Blavet;22570;Bon Repos sur Blavet;48.227;-3.176;ok_donnees_officielles_osm;;Donn?es officielles carburants + enrichissement OpenStreetMap/BAN;;;;;;;;
49412001;E.Leclerc;51 Boulevard Mal de Lattre-de-Tassigny;49400;Saumur;47.264;-0.092;ok_donnees_officielles_osm;;Donn?es officielles carburants + enrichissement OpenStreetMap/BAN;;;;;;;;
72170004;Total;GARE DE PEAGE MARESCHE A28;72170;Maresché;48.197533;0.16889;a_verifier_google_places;adresse BAN eloignee des coordonnees;Donn?es officielles carburants + enrichissement OpenStreetMap/BAN;;;;;;;;
87520002;;60 rue de la lande;87520;Oradour-sur-Glane;45.932;1.034;a_verifier_google_places;enseigne inconnue, adresse BAN eloignee des coordonnees, correspondance OpenStreetMap ambigue;Donn?es officielles carburants + enrichissement OpenStreetMap/BAN;;;;;;;;
14710001;Station service Communale;1 place Charles Delangle;14710;Trévières;49.3088;-0.903039;ok_donnees_officielles_osm;;Donn?es officielles carburants + enrichissement OpenStreetMap/BAN;;;;;;;;
21190006;TotalEnergies;AUTOROUTE A6 - AIRE DE BEAUNE TAILLY;21190;Merceuil;46.964664;4.836832;a_verifier_google_places;adresse BAN eloignee des coordonnees, correspondance OpenStreetMap ambigue;Donn?es officielles carburants + enrichissement OpenStreetMap/BAN;;;;;;;;
13670001;;RN7 - Quartier des Jesuites;13670;Saint-Andiol;43.845488;4.93273;a_verifier_google_places;enseigne inconnue, adresse BAN eloignee des coordonnees, correspondance OpenStreetMap ambigue;Donn?es officielles carburants + enrichissement OpenStreetMap/BAN;;;;;;;;
25270001;Avia;ROUTE DE PONTARLIER;25270;Levier;46.954;6.128;a_verifier_google_places;adresse BAN eloignee des coordonnees;Donn?es officielles carburants + enrichissement OpenStreetMap/BAN;;;;;;;;
63170008;Total;10 AV. DU ROUSSILLON;63170;Aubière;45.755;3.13;ok_donnees_officielles_osm;;Donn?es officielles carburants + enrichissement OpenStreetMap/BAN;;;;;;;;
